,Unnamed: 0,text,tweet_coord,tweet_created,tweet_location,negative,positive,neutral,compound,lemmatized,clean,blob_polarity,blob_subjectivity,keywords,latitude,longitude,longtitude
542,1010, Well I can tell you that your customer service at RDU airport is horrific but is exception at OHare in Chicago,,2015-02-22 18:43:54 -0800,"Hillsborough, NC",0.121,0.07,0.809,-0.2846,"['well', 'tell', 'customer', 'service', 'rdu', 'airport', 'horrific', 'exception', 'ohare', 'chicago']",well tell customer service rdu airport horrific exception ohare chicago,-1.0,1.0, staff,36.0752297,-79.0992279,0.0
543,1012, on UA3785 tonight and told delayed due to Late Flight crew No idea where crew coming from your staff unhelpful Any ideas,,2015-02-22 18:37:08 -0800,Toronto,0.17,0.0,0.83,-0.4767,"['tonight', 'told', 'delayed', 'due', 'late', 'crew', 'idea', 'crew', 'coming', 'staff', 'unhelpful', 'idea']",tonight told delayed due late crew idea crew coming staff unhelpful idea,-0.2125,0.4875, staff delay,43.653963,-79.387207,0.0
544,1014, bummer but thank you for the quick response,,2015-02-22 18:30:01 -0800,"Vancouver, WA",0.163,0.294,0.5429999999999999,0.3506,"['bummer', 'thank', 'quick', 'response']",bummer thank quick response,0.3333333333333333,0.5, compliment,45.6306954,-122.6744557,0.0
545,1016, didnt realize my bag contents were wet until I got to my hotel Sent my suitshirts out to be dry cleaned Mtgs start tomorrow,,2015-02-22 18:26:20 -0800,"Hilo, HI",0.0,0.0,1.0,0.0,"['didnt', 'realize', 'bag', 'content', 'wet', 'got', 'hotel', 'sent', 'suitshirts', 'dry', 'cleaned', 'mtgs', 'start', 'tomorrow']",didnt realize bag content wet got hotel sent suitshirts dry cleaned mtgs start tomorrow,-0.08333333333333333,0.5, baggage,19.707243,-155.081635,0.0
546,1017, You load our plane at ORD knowing pilots are 2 hrs Late Flight then discover plane needs to be fueled WTF united incompetent,,2015-02-22 18:24:51 -0800,"Los Angeles, CA",0.259,0.095,0.6459999999999999,-0.7034,"['load', 'plane', 'ord', 'knowing', 'pilot', 'hr', 'late', 'discover', 'plane', 'need', 'fueled', 'wtf', 'incompetent']",load plane ord knowing pilot hr late discover plane need fueled wtf incompetent,-0.3833333333333333,0.6555555555555556, staff delay,34.0536909,-118.2427666,0.0
547,1018, resolved and im sick and tired of waiting on you I want my refund and Id like to speak to someone about it,,2015-02-22 18:22:41 -0800,,0.21600000000000003,0.192,0.5920000000000001,-0.4019,"['resolved', 'sick', 'tired', 'waiting', 'want', 'refund', 'id', 'like', 'speak', 'someone']",resolved sick tired waiting want refund id like speak someone,-0.5571428571428572,0.7785714285714285, delay refund,,,0.0
548,1019, Im really glad I just waited on the phone for over an hour to be sent to a voicemail Your customer service sucks Nothing has been,,2015-02-22 18:22:20 -0800,,0.09,0.11800000000000001,0.792,0.2006,"['really', 'glad', 'waited', 'phone', 'hour', 'sent', 'voicemail', 'customer', 'service', 'suck', 'nothing']",really glad waited phone hour sent voicemail customer service suck nothing,0.5,1.0, staff,,,0.0
549,1021, Instead of sending inaccurate emails about delay every 5 min just say we will get you there when we get you there,,2015-02-22 18:15:07 -0800,,0.10300000000000001,0.0,0.897,-0.3182,"['instead', 'sending', 'inaccurate', 'email', 'delay', 'every', 'min', 'say', 'get', 'get']",instead sending inaccurate email delay every min say get get,0.0,0.0, delay,,,0.0
550,1022, so glad Ive been waiting for 1 hour and 15 minutes and Ive been transferred 3 times without resolving anything Worst service ever,,2015-02-22 18:14:59 -0800,,0.08199999999999999,0.24600000000000002,0.672,0.6601,"['glad', 'ive', 'waiting', 'hour', 'minute', 'ive', 'transferred', 'time', 'without', 'resolving', 'anything', 'worst', 'service', 'ever']",glad ive waiting hour minute ive transferred time without resolving anything worst service ever,-0.25,1.0, delay,,,0.0
551,1023, we still need help Hung up on twice Customer service rep said there is no way to help between the gate rep and phone rep,,2015-02-22 18:14:47 -0800,Michigan,0.07400000000000001,0.182,0.743,0.4939,"['still', 'need', 'help', 'hung', 'twice', 'customer', 'service', 'rep', 'said', 'way', 'help', 'gate', 'rep', 'phone', 'rep']",still need help hung twice customer service rep said way help gate rep phone rep,0.0,0.0, staff,43.6211955,-84.6824346,0.0
552,1024, They let us know in advance of the reboot yes  Thanks for the attentiveness,,2015-02-22 18:13:48 -0800,"Queens, NY",0.0,0.318,0.682,0.6808,"['let', 'u', 'know', 'advance', 'reboot', 'yes', 'thanks', 'attentiveness']",let u know advance reboot yes thanks attentiveness,0.2,0.2, compliment,40.6524927,-73.7914214158161,0.0
553,1025, lol too little too Late Flight,,2015-02-22 18:12:03 -0800,"Iowa City, IA",0.0,0.359,0.6409999999999999,0.4215,"['lol', 'little', 'late']",lol little late,0.10416666666666667,0.6, delay,41.6612561,-91.5299106,0.0
554,1026, yes Bags came 1 hr after I arrived at baggage claim Awful experience on the ground at BHM,,2015-02-22 18:11:53 -0800,,0.152,0.13699999999999998,0.711,-0.0772,"['yes', 'bag', 'came', 'hr', 'arrived', 'baggage', 'claim', 'awful', 'experience', 'ground', 'bhm']",yes bag came hr arrived baggage claim awful experience ground bhm,-1.0,1.0, baggage refund,,,0.0
555,1027,  your delay is due to your own making We have now been back to the gate multiple times Maybe take accountability,,2015-02-22 18:07:20 -0800,,0.10300000000000001,0.0,0.897,-0.3182,"['delay', 'due', 'making', 'back', 'gate', 'multiple', 'time', 'maybe', 'take', 'accountability']",delay due making back gate multiple time maybe take accountability,-0.04166666666666666,0.125, delay,,,0.0
556,1029, please tell CLT flight 4232 needs a gate Waiting now for 15 mins,,2015-02-22 18:03:46 -0800,,0.0,0.17300000000000001,0.8270000000000001,0.3182,"['please', 'tell', 'clt', 'need', 'gate', 'waiting', 'min']",please tell clt need gate waiting min,0.0,0.0, delay,,,0.0
557,1030, Why did you load us in this flying sardine can if you knew the pilots were 2 hours Late Flight incompetent beyond belief,,2015-02-22 17:58:27 -0800,"Los Angeles, CA",0.129,0.0,0.871,-0.4767,"['load', 'u', 'flying', 'sardine', 'knew', 'pilot', 'hour', 'late', 'incompetent', 'beyond', 'belief']",load u flying sardine knew pilot hour late incompetent beyond belief,-0.325,0.4833333333333333, staff delay,34.0536909,-118.2427666,0.0
558,1034, Wanted to compliment ur phone agent Jeanette for reFlight Booking Problems RDU to SEA thru SFO after connecting flight thru EWR was Cancelled Flightled,,2015-02-22 17:43:45 -0800,"Chapel Hill, NC",0.163,0.10800000000000001,0.7290000000000001,-0.1531,"['wanted', 'compliment', 'ur', 'phone', 'agent', 'jeanette', 'reflight', 'booking', 'problem', 'rdu', 'sea', 'thru', 'sfo', 'connecting', 'thru', 'ewr', 'cancelled', 'flightled']",wanted compliment ur phone agent jeanette reflight booking problem rdu sea thru sfo connecting thru ewr cancelled flightled,0.0,0.0, staff cancellation,35.9131542,-79.05578,0.0
559,1035, 3 hour 45 min delay so far Would love to round to 4 hours to just go to bed,,2015-02-22 17:41:44 -0800,"Charleston, WV",0.106,0.205,0.6890000000000001,0.4877,"['hour', 'min', 'delay', 'far', 'would', 'love', 'round', 'hour', 'go', 'bed']",hour min delay far would love round hour go bed,0.13333333333333333,0.6666666666666666, delay,38.3505995,-81.6332812,0.0
560,1036, Educate Bohol is a 501c3 wall volunteer staff I can help the kids or buy a plane ticket I cant do both Can you help,,2015-02-22 17:36:31 -0800,"Albuquerque, New Mexico",0.0,0.221,0.779,0.6597,"['educate', 'bohol', 'c', 'wall', 'volunteer', 'staff', 'help', 'kid', 'buy', 'plane', 'ticket', 'cant', 'help']",educate bohol c wall volunteer staff help kid buy plane ticket cant help,0.0,0.0, staff ticketing_billing loyalty_program,35.0841034,-106.6509851,0.0
561,1037, I need to get from Albuquerque NM USA to Cebu Philippines Im providing educational help for 800 kids Can you help me,,2015-02-22 17:34:32 -0800,"Albuquerque, New Mexico",0.0,0.221,0.779,0.6597,"['need', 'get', 'albuquerque', 'nm', 'usa', 'cebu', 'philippine', 'providing', 'educational', 'help', 'kid', 'help']",need get albuquerque nm usa cebu philippine providing educational help kid help,0.25,0.25, loyalty_program,35.0841034,-106.6509851,0.0
562,1039, is truly the drunk uncle of boarding Dont believe gate agent that overhead is full dont reserve aisle ,"[0.0, 0.0]",2015-02-22 17:28:04 -0800,Utah,0.113,0.136,0.7509999999999999,0.128,"['truly', 'drunk', 'uncle', 'boarding', 'dont', 'believe', 'gate', 'agent', 'overhead', 'full', 'dont', 'reserve', 'aisle']",truly drunk uncle boarding dont believe gate agent overhead full dont reserve aisle,-0.07500000000000001,0.775, staff,39.4225192,-111.7143584,0.0
563,1045, customer service sucks  They hang up after waiting an hour and talking for 5 minutes,,2015-02-22 17:16:31 -0800,Michigan,0.161,0.0,0.8390000000000001,-0.3612,"['customer', 'service', 'suck', 'hang', 'waiting', 'hour', 'talking', 'minute']",customer service suck hang waiting hour talking minute,0.0,0.0, staff delay,43.6211955,-84.6824346,0.0
564,1046, JP  DM message who Cant get a DM through to ,,2015-02-22 17:15:33 -0800,"Oakland, CA",0.0,0.24,0.76,0.368,"['jp', 'dm', 'message', 'cant', 'get', 'dm']",jp dm message cant get dm,0.0,0.0, online,37.8044557,-122.2713563,0.0
565,1048,  thanks for the miserable trip GNVltltltFSD on 219221,,2015-02-22 17:14:56 -0800,,0.264,0.24,0.496,-0.0772,"['thanks', 'miserable', 'trip', 'gnvltltltfsd']",thanks miserable trip gnvltltltfsd,-0.4,0.6, compliment,,,0.0
566,1049, Missed KTM flight due to ur Cancelled Flightlation Mike supervisor disgusting  Now day Late Flight No apology or upgrade offer to LHR from ORD,,2015-02-22 17:14:55 -0800,Stavromula Beta,0.327,0.04,0.633,-0.8225,"['missed', 'ktm', 'due', 'ur', 'cancelled', 'flightlation', 'mike', 'supervisor', 'disgusting', 'day', 'late', 'apology', 'upgrade', 'offer', 'lhr', 'ord']",missed ktm due ur cancelled flightlation mike supervisor disgusting day late apology upgrade offer lhr ord,-0.475,0.6583333333333333, staff delay cancellation,,,0.0
567,1050, left my iPad on MCOgtIAD flight 174 How long to hear back once claim submitted TY,,2015-02-22 17:13:55 -0800,,0.0,0.182,0.818,0.516,"['left', 'ipad', 'mcogtiad', 'long', 'hear', 'back', 'claim', 'submitted', 'ty']",left ipad mcogtiad long hear back claim submitted ty,-0.016666666666666666,0.13333333333333333, refund,,,0.0
568,1052, always happy to start my life with my new wife with a 5 hr travel delay due to MAINTENECE and it would appear incompetence,,2015-02-22 17:12:40 -0800,NYC/Secaucus ,0.198,0.131,0.6709999999999999,-0.2263,"['always', 'happy', 'start', 'life', 'new', 'wife', 'hr', 'travel', 'delay', 'due', 'maintenece', 'would', 'appear', 'incompetence']",always happy start life new wife hr travel delay due maintenece would appear incompetence,0.27045454545454545,0.6098484848484849, delay,,,0.0
569,1054, this is it Last time I fly UnitedAirlines  you screw up every trip now will be stuck in ord and miss work,,2015-02-22 17:10:37 -0800,Toronto Canada,0.217,0.0,0.7829999999999999,-0.4588,"['last', 'time', 'fly', 'unitedairlines', 'screw', 'every', 'trip', 'stuck', 'ord', 'miss', 'work']",last time fly unitedairlines screw every trip stuck ord miss work,0.4,0.4833333333333333, delay,43.653963,-79.387207,0.0
570,1056, I understand the intention but it pales in comparison to a day of lost wages for both my wife and I because of the delay,,2015-02-22 17:09:16 -0800,North,0.228,0.0,0.772,-0.7096,"['understand', 'intention', 'pale', 'comparison', 'day', 'lost', 'wage', 'wife', 'delay']",understand intention pale comparison day lost wage wife delay,-0.21,0.18, delay,64.5731537,11.5280364395482,0.0
571,1057, I need help with a missing bag,,2015-02-22 17:08:56 -0800,"Cincinnati, OH",0.278,0.342,0.38,0.128,"['need', 'help', 'missing', 'bag']",need help missing bag,-0.2,0.05, baggage,39.1014537,-84.5124602,0.0
572,1061, UA647 heading back to gate bc improper load if ur packing us to the gills should at least take care to load bags expecting comp,,2015-02-22 17:03:01 -0800,"ÜT: 40.729379,-74.002951",0.0,0.11800000000000001,0.882,0.4939,"['heading', 'back', 'gate', 'bc', 'improper', 'load', 'ur', 'packing', 'u', 'gill', 'least', 'take', 'care', 'load', 'bag', 'expecting', 'comp']",heading back gate bc improper load ur packing u gill least take care load bag expecting comp,-0.15,0.2, baggage,,,0.0
573,1062, is the worst airlines sitting on the plane at  Houstonbush airport now for an hour and a half waiting for Late Flight passengers,,2015-02-22 17:01:46 -0800,,0.163,0.0,0.8370000000000001,-0.6249,"['worst', 'sitting', 'plane', 'houstonbush', 'airport', 'hour', 'half', 'waiting', 'late', 'passenger']",worst sitting plane houstonbush airport hour half waiting late passenger,-0.4888888888888889,0.5888888888888889, delay,,,0.0
574,1069, missing a day of vacation to see my husband because of this delay but stuff happens and I get that Just wish it was handled better,,2015-02-22 16:51:18 -0800,"Kingston, Canada",0.111,0.24,0.649,0.7173,"['missing', 'day', 'vacation', 'see', 'husband', 'delay', 'stuff', 'happens', 'get', 'wish', 'handled', 'better']",missing day vacation see husband delay stuff happens get wish handled better,0.15,0.275, delay,44.230687,-76.481323,0.0
575,1071, thanks for making everyone wait in the dark for an hour while Newark tries to figure out which gate to go to incompetence,,2015-02-22 16:50:12 -0800,,0.121,0.107,0.772,-0.1027,"['thanks', 'making', 'everyone', 'wait', 'dark', 'hour', 'newark', 'try', 'figure', 'gate', 'go', 'incompetence']",thanks making everyone wait dark hour newark try figure gate go incompetence,0.02500000000000001,0.30000000000000004, compliment delay,,,0.0
576,1072, thank you for following up,,2015-02-22 16:50:10 -0800,"Pittsburgh, PA",0.0,0.385,0.615,0.3612,"['thank', 'following']",thank following,0.0,0.1, compliment,40.4416941,-79.9900861,0.0
577,1073, Claudia in IAH terminal b travel assistance has me all set Great service Thank you,,2015-02-22 16:47:53 -0800,,0.0,0.355,0.645,0.765,"['claudia', 'iah', 'terminal', 'b', 'travel', 'assistance', 'set', 'great', 'service', 'thank']",claudia iah terminal b travel assistance set great service thank,0.8,0.75, compliment,,,0.0
578,1074, is it possible to add a Known Traveler Number to my ticket after Flight Booking Problems,,2015-02-22 16:43:29 -0800,"Cambridge, MA",0.159,0.076,0.765,-0.34,"['possible', 'add', 'known', 'traveler', 'number', 'ticket', 'booking', 'problem']",possible add known traveler number ticket booking problem,0.0,1.0, ticketing_billing,42.3750997,-71.1056157,0.0
579,1075, why doesnt my daughter booked with my gold member miles get on the upgrade list for her flight tomorrow,,2015-02-22 16:42:25 -0800,"Vancouver, WA",0.0,0.0,1.0,0.0,"['doesnt', 'daughter', 'booked', 'gold', 'member', 'mile', 'get', 'upgrade', 'list', 'tomorrow']",doesnt daughter booked gold member mile get upgrade list tomorrow,0.0,0.0, loyalty_program,45.6306954,-122.6744557,0.0
580,1077, flight to DFW from IAD Cancelled Flightled for mechanical can I get rental car to MDTmy origin,,2015-02-22 16:37:15 -0800,Harrisburg,0.11800000000000001,0.0,0.882,-0.25,"['dfw', 'iad', 'cancelled', 'flightled', 'mechanical', 'get', 'rental', 'car', 'mdtmy', 'origin']",dfw iad cancelled flightled mechanical get rental car mdtmy origin,0.0,0.0, cancellation,40.2663107,-76.8861122,0.0
581,1080, and here i thought American was bad Horrible Service Over 230 min Late Flight No excuse,,2015-02-22 16:30:49 -0800,"Martinsburg,WV",0.428,0.06,0.512,-0.836,"['thought', 'american', 'bad', 'horrible', 'service', 'min', 'late', 'excuse']",thought american bad horrible service min late excuse,-0.41,0.4633333333333333, delay,39.4562528,-77.9639604,0.0
582,1081, UA1565 IAH gt SJO is delayed by like 15 hours Crazy,,2015-02-22 16:28:17 -0800,New York | Chicago,0.27,0.289,0.44,0.0772,"['iah', 'gt', 'sjo', 'delayed', 'like', 'hour', 'crazy']",iah gt sjo delayed like hour crazy,-0.6,0.9, delay,41.9495169,-87.64585139375,0.0
